Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH52,OUT013,902.8153
NCD19,OUT018,502.13077
FDI44,OUT046,745.82043
DRD49,OUT027,5791.6836
FDN08,OUT035,2048.3855
FDO20,OUT027,6500.7983
FDY02,OUT046,3585.2148
FDX23,OUT045,1486.0437
FDX01,OUT017,1854.5643
FDH20,OUT027,2548.0159
NCX41,OUT017,2885.3242
FDD21,OUT027,3087.6892
DRH11,OUT019,33.29
DRE60,OUT018,3207.8965
FDB10,OUT013,3777.7815
FDH38,OUT013,1800.8392
NCL07,OUT018,486.2747
FDD48,OUT046,1600.7317
NCT54,OUT027,2085.3933
FDF32,OUT027,5625.953
DRH51,OUT045,858.03125
DRG03,OUT035,2167.6626
NCY42,OUT019,33.29
FDH32,OUT017,1396.3951
NCJ06,OUT027,2750.255
FDH47,OUT027,1963.2833
FDZ08,OUT018,1161.8029
FDK16,OUT017,1476.239
DRG01,OUT018,931.21643
NCM53,OUT027,2367.6238
NCB07,OUT035,2831.1055
NCZ06,OUT035,3488.2363
FDU48,OUT049,1866.0975
NCB55,OUT027,1363.2827
FDP15,OUT013,4289.143
FDF17,OUT046,2599.6592
NCN06,OUT049,2474.975
DRM48,OUT018,343.77997
FDH10,OUT046,2654.7014
FDC60,OUT018,1376.7426
FDE35,OUT018,864.0206
DRI23,OUT013,2196.7805
NCR38,OUT013,3970.6345
FDP04,OUT035,882.7639
NCW17,OUT045,1474.3645
FDX34,OUT017,1824.6471
NCK53,OUT045,1052.8633
NCO54,OUT010,33.29
NCH55,OUT046,1474.7987
FDT44,OUT027,3345.7744
DRG49,OUT046,2722.4084
FDX46,OUT010,33.29
DRG36,OUT049,2646.1572
FDU37,OUT049,1134.7206
FDK10,OUT049,3020.114
DRF37,OUT027,6178.122
FDC44,OUT035,1947.519
FDP15,OUT046,3298.936
FDZ27,OUT027,939.5316
FDY22,OUT019,33.29
DRG51,OUT035,2471.4548
FDN58,OUT045,3365.3718
FDW01,OUT049,2136.7668
FDX24,OUT018,1230.0757
FDO51,OUT017,686.25104
FDJ52,OUT027,4157.5117
NCY06,OUT010,33.29
FDE20,OUT018,2054.0806
FDT23,OUT010,33.29
FDQ51,OUT046,704.0318
FDE35,OUT046,770.27844
FDB46,OUT013,3287.309
NCG19,OUT035,3187.6072
NCL06,OUT018,3233.4011
FDT36,OUT019,33.29
FDC56,OUT049,1781.7582
FDJ26,OUT049,3425.9985
FDZ59,OUT017,2774.6199
FDV11,OUT027,3751.7744
FDR13,OUT010,33.29
FDI15,OUT018,3765.8328
FDF47,OUT018,2906.35
NCB54,OUT019,33.29
NCK19,OUT027,4743.0522
FDX16,OUT017,2426.0156
FDL50,OUT045,1814.9961
NCE31,OUT035,496.86768
DRJ01,OUT049,2431.5115
FDE22,OUT013,2548.5547
FDY20,OUT019,33.29
NCO14,OUT045,599.22833
NCR50,OUT017,2122.7705
DRM47,OUT017,2745.023
FDO27,OUT010,33.29
FDJ20,OUT027,3381.3967
NCX17,OUT013,3334.9238
FDG59,OUT049,33.29
FDD52,OUT045,1240.5935
FDO48,OUT017,3370.814
FDC59,OUT019,33.29
FDS15,OUT018,1740.405
FDB47,OUT035,3304.1365
FDV14,OUT019,33.29
FDB27,OUT013,3195.5537
FDA35,OUT035,2580.931
FDN51,OUT018,3792.9785
FDO39,OUT019,33.29
FDB28,OUT049,2718.7322
DRJ25,OUT046,33.29
FDH46,OUT027,2386.3953
FDI10,OUT045,2551.4587
FDU21,OUT018,434.9731
FDD09,OUT049,2576.0369
FDD10,OUT046,2744.2444
FDN31,OUT010,33.29
FDA46,OUT018,2499.1155
FDM56,OUT046,1212.3647
FDF11,OUT010,806.65125
FDS32,OUT018,1831.8026
NCM06,OUT013,2311.9478
FDZ26,OUT045,3323.749
FDO01,OUT013,1799.4124
FDJ46,OUT049,2732.7205
FDG26,OUT019,411.24814
FDZ38,OUT035,2465.7944
NCO55,OUT013,1546.4305
FDT60,OUT035,1953.5953
FDW37,OUT049,922.15845
NCK42,OUT018,2422.6316
FDA45,OUT046,2422.1685
FDW55,OUT018,3250.3044
FDY44,OUT017,3372.2693
FDQ31,OUT017,1589.9177
FDM09,OUT049,2811.8398
FDH12,OUT018,1476.8474
NCQ43,OUT035,1534.7827
FDT33,OUT035,2414.041
NCT41,OUT018,1971.136
DRJ25,OUT010,33.29
NCQ41,OUT046,2807.6194
NCN17,OUT049,1401.1232
DRO35,OUT027,2712.407
FDU27,OUT018,629.22516
FDY43,OUT027,4788.225
FDG46,OUT035,1762.8766
DRL49,OUT018,1925.1316
NCB55,OUT049,697.99506
FDK28,OUT049,3906.4294
FDO49,OUT045,409.50345
FDT03,OUT013,2727.7148
FDW33,OUT027,2607.3367
FDR02,OUT035,1412.2494
FDF50,OUT013,3363.2769
FDA40,OUT018,1136.9033
NCT53,OUT018,2226.2668
FDY60,OUT035,2961.4553
FDP44,OUT027,2759.341
NCQ50,OUT045,2778.77
NCC30,OUT017,2549.6199
FDQ60,OUT018,1895.2775
FDG41,OUT046,1719.9215
FDQ03,OUT046,3503.9014
FDM03,OUT045,1321.3112
FDZ51,OUT018,1513.3558
DRF51,OUT035,163.28247
FDF39,OUT017,4179.835
FDW52,OUT035,2898.755
FDY22,OUT049,2298.4175
FDG14,OUT013,2185.5964
FDA57,OUT017,228.06606
FDL45,OUT019,33.29
FDX28,OUT046,1053.1422
NCQ54,OUT013,2515.8625
FDH40,OUT045,1099.3918
FDU52,OUT035,2685.8523
FDT60,OUT010,33.29
FDK08,OUT045,1585.7639
FDN04,OUT049,2878.796
FDE50,OUT013,2767.2146
FDI16,OUT049,558.1504
FDM50,OUT049,837.28125
NCV30,OUT049,795.7635
FDT44,OUT013,1664.9833
FDY60,OUT013,2313.0974
FDT56,OUT017,963.1974
FDV58,OUT018,2568.4028
FDU04,OUT013,1865.6007
NCN05,OUT027,4444.279
FDI53,OUT018,2224.2146
FDD34,OUT046,2180.618
FDW47,OUT027,3296.6538
FDT51,OUT027,2982.1306
FDO27,OUT013,1327.8407
NCQ18,OUT018,1265.2527
NCW05,OUT013,1265.7477
FDI15,OUT010,454.54465
NCH43,OUT010,434.5938
FDT40,OUT049,1572.7446
NCG19,OUT017,3031.3013
NCM30,OUT035,538.1549
FDB38,OUT017,2719.9778
FDB22,OUT046,2011.0725
FDC58,OUT046,527.37317
NCI29,OUT013,1703.6573
FDA23,OUT010,33.29
DRG48,OUT013,2222.958
FDV21,OUT013,1997.6654
NCG18,OUT019,33.29
FDG40,OUT045,389.1605
FDU24,OUT018,1492.0963
FDA22,OUT049,2431.7434
FDY35,OUT046,439.04706
FDJ15,OUT045,2481.4607
NCW18,OUT018,2887.2666
FDK56,OUT018,2769.644
FDF44,OUT046,1920.2601
FDP51,OUT049,2010.7046
FDU22,OUT027,2924.0374
FDM28,OUT017,2944.604
NCL42,OUT046,2895.877
FDJ15,OUT019,33.29
FDI32,OUT018,1417.3888
DRL11,OUT046,1716.9281
DRO59,OUT018,645.2283
FDA07,OUT019,33.29
NCO53,OUT013,2449.8872
FDO21,OUT045,3242.8958
FDW39,OUT045,2476.7117
NCV17,OUT013,1560.0049
FDE22,OUT046,2109.8738
NCB06,OUT018,2094.4016
DRF48,OUT017,2745.9312
FDB05,OUT013,4366.068
FDP28,OUT027,6346.0537
FDP23,OUT046,3244.893
NCS41,OUT018,2469.179
FDS40,OUT018,264.09625
FDA16,OUT017,3661.4915
FDN20,OUT035,2822.483
FDF04,OUT027,6139.463
DRG36,OUT018,2369.7063
FDW16,OUT018,1187.7711
FDU09,OUT017,825.47723
FDW01,OUT046,1963.9155
FDB15,OUT045,3853.1711
NCJ17,OUT049,1211.9436
NCT18,OUT018,2253.372
FDG16,OUT018,2957.2231
FDP27,OUT017,2821.498
FDQ44,OUT027,3409.2754
FDL50,OUT027,3385.056
FDW57,OUT027,4286.0483
FDS34,OUT013,1965.1588
NCV30,OUT035,852.3918
FDD26,OUT018,2516.9685
FDA03,OUT045,1887.2424
FDS27,OUT018,2922.606
FDM12,OUT013,3030.8418
NCV42,OUT027,2499.3882
NCS41,OUT046,2632.0454
FDN56,OUT018,1855.9294
DRK59,OUT046,2718.9746
NCG18,OUT046,1184.4608
NCN26,OUT017,1587.9131
FDI60,OUT027,1738.048
NCI43,OUT049,603.1828
NCL17,OUT049,2063.1917
FDQ19,OUT019,88.16723
FDY43,OUT049,2454.6882
FDR36,OUT049,659.9228
FDJ58,OUT049,2815.8757
DRY23,OUT045,92.00228
FDK26,OUT027,4898.44
DRH03,OUT045,1036.6196
FDC10,OUT010,33.29
FDD23,OUT013,2753.6719
FDP32,OUT045,1739.9324
FDO31,OUT035,1506.5996
FDQ57,OUT013,2307.536
FDX32,OUT027,3905.8533
FDC39,OUT027,5221.4375
FDU55,OUT046,3680.8455
FDL45,OUT013,1957.7903
DRK37,OUT049,2868.0332
FDK22,OUT013,3448.6096
DRG37,OUT027,3783.5076
FDK22,OUT017,3326.1887
DRH36,OUT018,884.79175
DRC36,OUT018,2547.307
DRE03,OUT027,844.16907
FDF34,OUT046,2910.545
FDZ22,OUT046,1062.488
FDC44,OUT010,33.29
FDN31,OUT027,5345.1284
FDO03,OUT017,3594.536
FDA01,OUT049,739.72363
NCH42,OUT049,3601.2043
FDF46,OUT018,1398.38
DRL35,OUT046,376.8157
FDW46,OUT049,798.53125
FDB58,OUT046,2169.966
FDD47,OUT018,2280.1292
NCO17,OUT045,1398.1565
FDJ26,OUT017,3553.7444
FDU37,OUT045,1155.8456
